Amoniak,BOD,COD,Cd,City_Regency,Class,Cr6,Cu,DO,F,Fecal Coliform,Fenol,H2S,Hg,Klorida,Latitude,Location,Longitude,MBAS,Minyak dan Lemak,Ni,Nitrat,Nitrit,Pb,Province,Sianida,Source,Sulfat,TDS,TSS,Temperature,Total Coliform,Total N,Total P,Warna,Year,Zn,pH
5.0545,8.3,26.9,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,5.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,107.0,37.2,28.5,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.8
5.0545,8.0,21.0,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,6.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,107.0,12.9,29.2,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.1
5.0545,11.0,31.3,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,4.2,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,168.0,362.5,29.8,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.6
5.0545,7.9,22.3,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,4.6,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,168.0,21.2,28.3,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.5
5.0545,7.3,20.5,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,5.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,168.0,22.8,28.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.7
5.0545,7.8,25.2,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,5.5,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,168.0,29.8,27.5,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.6
5.0545,7.6,23.3,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,4.7,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,168.0,20.3,28.4,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.6
5.0545,7.1,22.7,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,5.8,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,168.0,30.7,28.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,6.9
5.0545,8.7,23.2,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,5.6,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,168.0,60.3,29.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,6.8
5.0545,7.3,28.8,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,4.2,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,168.0,35.6,26.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,6.6
5.0545,7.1,30.7,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,4.6,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,168.0,293.3,29.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,6.9
5.0545,7.6,25.5,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,4.6,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,168.0,174.7,29.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.6
5.0545,7.4,25.55,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,4.95,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,168.0,152.0,29.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.5
5.0545,7.2,25.6,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,5.3,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,168.0,129.3,29.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.4
5.0545,8.1,24.6,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,6.4,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,189.6,47.6,28.5,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.1
5.0545,7.4,24.5,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,5.2,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,189.6,139.3,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.4
5.0545,10.7,31.4,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,4.3,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,189.6,57.0,28.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.4
5.0545,11.9,39.3,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,6.9,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,189.6,238.9,27.4,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.1
5.0545,10.7,31.1,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,5.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,189.6,58.9,28.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.6
5.0545,8.4,28.5,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,6.5,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,189.6,138.7,29.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.1
5.0545,8.5,27.2,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,6.2,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,189.6,239.9,29.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.8
5.0545,8.2,26.0,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,6.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,189.6,133.0,27.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.2
5.0545,7.1,24.3,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,5.8,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,189.6,10.1,28.5,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.2
5.0545,7.3,22.5,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,4.9,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,189.6,9.8,28.6,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.5
5.0545,7.0,27.9,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,5.1,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,189.6,8.4,29.1,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.4
5.0545,6.4,21.3,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,6.2,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,189.6,14.0,28.7,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.4
5.0545,8.3,25.4,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,5.5,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,227.6,29.3,27.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.4
5.0545,8.3,24.3,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,6.5,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,227.6,8.9,27.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.0
5.0545,7.2,22.5,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,6.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,227.6,24.9,25.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.4
5.0545,7.4,26.1,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,5.4,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,227.6,15.5,28.5,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.6
5.0545,6.6,26.1,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,4.8,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,227.6,12.5,28.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.8
5.0545,7.7,23.1,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,5.3,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,227.6,126.2,26.8,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.5
5.0545,8.5,26.0,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,4.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,227.6,117.5,29.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.7
5.0545,8.3,25.0,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,5.1,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,227.6,15.0,27.1,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.2
5.0545,7.7,24.2,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,5.4,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,227.6,127.9,28.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.4
5.0545,7.7,20.3,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,4.2,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,280.0,13.0,29.4,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.0
5.0545,3.0,22.0,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,4.1,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,280.0,13.0,28.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,6.4
5.0545,4.5,20.9,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,4.3,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,280.0,258.0,28.2,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.5
5.0545,2.8,14.1,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,4.3,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,280.0,162.6,28.7,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,6.9
5.0545,3.4,10.5,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,3.8,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,280.0,110.0,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,6.7
5.0545,4.8,32.0,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,3.8,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,280.0,306.7,28.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.4
5.0545,3.1,30.1,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,4.1,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,280.0,230.0,29.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,6.9
5.0545,6.6,42.8,0.004,Kabupaten Aceh Tamiang,4.0,0.004,0.009,3.9,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,280.0,230.0,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.7
5.0545,3.3,25.9,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,3.6,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,280.0,135.0,29.4,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.3
5.0545,2.0,16.8,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,3.8,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,280.0,33.5,29.4,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.3
5.0545,3.6,12.1,0.004,Kabupaten Aceh Tamiang,4.0,0.004,0.009,1.7,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,280.0,23.0,30.2,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.1
5.0545,4.2,13.4,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,3.7,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,280.0,18.0,29.2,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.9
5.0545,1.7,12.6,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,3.2,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,260.0,15.0,27.2,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.2
5.0545,1.6,14.5,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,3.8,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,260.0,18.0,29.2,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.5
5.0545,2.1,26.4,0.004,Kabupaten Aceh Tamiang,4.0,0.004,0.009,2.9,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,260.0,32.0,27.6,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.1
5.0545,3.1,26.7,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,3.5,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,260.0,48.0,28.3,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.6
5.0545,2.2,21.3,0.004,Kabupaten Aceh Tamiang,2.0,0.004,0.009,4.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,260.0,13.0,28.4,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.4
5.0545,2.4,17.0,0.004,Kabupaten Aceh Tamiang,2.0,0.004,0.009,4.5,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,260.0,82.0,27.2,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.2
5.0545,2.8,15.7,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,3.8,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,260.0,17.0,28.6,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.5
5.0545,4.8,16.1,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,4.1,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,260.0,21.0,31.6,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,6.9
5.0545,3.6,25.2,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,3.1,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,260.0,20.0,31.1,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.3
5.0545,4.8,15.4,0.004,Kabupaten Aceh Tamiang,4.0,0.004,0.009,2.4,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,260.0,12.0,30.3,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.7
5.0545,3.2,12.3,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,3.2,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,260.0,5.0,28.3,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.4
5.0545,4.2,23.2,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,3.7,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,260.0,17.0,30.6,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.3
5.0545,8.5,49.8,0.004,Kabupaten Aceh Tamiang,4.0,0.004,0.009,4.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,244.0,316.0,28.3,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.1
5.0545,5.1,24.3,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,3.5,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,244.0,148.0,28.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.5
5.0545,4.5,30.5,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,4.1,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,244.0,302.0,29.5,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.2
5.0545,3.5,33.1,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,4.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,244.0,214.0,28.3,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,6.7
5.0545,9.6,27.1,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,3.3,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,244.0,260.0,28.8,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.2
5.0545,9.0,35.1,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,3.9,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,244.0,218.0,31.2,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,6.8
5.0545,6.1,32.8,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,3.9,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,244.0,380.0,29.6,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.0
5.0545,3.5,24.5,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,3.7,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,244.0,45.0,30.1,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,6.7
5.0545,3.2,17.5,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,4.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,244.0,60.0,30.1,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.2
5.0545,3.9,24.9,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,3.4,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,244.0,65.0,30.8,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.1
5.0545,3.2,17.5,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,3.9,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,244.0,92.0,29.6,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,6.9
5.0545,5.0,21.8,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,3.8,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,244.0,98.0,28.8,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,6.5
5.0545,4.8,19.0,0.004,Kabupaten Aceh Tamiang,2.0,0.004,0.009,4.2,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,299.0,25.0,28.4,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.0
5.0545,6.0,26.2,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,4.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Ciliwung,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_8FPP21,20.0,299.0,18.4,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,6.8
